date,place_category,change_from_baseline
2020-08-19,retail_recreation,-11
2020-08-19,grocery_pharmacy,4
2020-08-19,parks,0
2020-08-19,transit_stations,-28
2020-08-19,workplaces,-22
2020-08-19,residential,9
2020-08-19,retail_recreation_avg,-13.43
2020-08-19,grocery_pharmacy_avg,0.14
2020-08-19,parks_avg,-0.71
2020-08-19,transit_stations_avg,-30.57
2020-08-19,workplaces_avg,-22.57
2020-08-19,residential_avg,10.14
2020-08-20,retail_recreation,-12
2020-08-20,grocery_pharmacy,1
2020-08-20,parks,18
2020-08-20,transit_stations,-33
2020-08-20,workplaces,-53
2020-08-20,residential,16
2020-08-20,retail_recreation_avg,-13
2020-08-20,grocery_pharmacy_avg,0.57
2020-08-20,parks_avg,3.14
2020-08-20,transit_stations_avg,-30.57
2020-08-20,workplaces_avg,-26.86
2020-08-20,residential_avg,10.86
2020-08-21,retail_recreation,-15
2020-08-21,grocery_pharmacy,-3
2020-08-21,parks,0
2020-08-21,transit_stations,-38
2020-08-21,workplaces,-37
2020-08-21,residential,14
2020-08-21,retail_recreation_avg,-13.14
2020-08-21,grocery_pharmacy_avg,0.29
2020-08-21,parks_avg,4.86
2020-08-21,transit_stations_avg,-31.57
2020-08-21,workplaces_avg,-29.14
2020-08-21,residential_avg,11.29
2020-08-22,retail_recreation,-18
2020-08-22,grocery_pharmacy,-5
2020-08-22,parks,-6
2020-08-22,transit_stations,-33
2020-08-22,workplaces,-13
2020-08-22,residential,9
2020-08-22,retail_recreation_avg,-13.71
2020-08-22,grocery_pharmacy_avg,-0.71
2020-08-22,parks_avg,5.57
2020-08-22,transit_stations_avg,-32.86
2020-08-22,workplaces_avg,-29.29
2020-08-22,residential_avg,11.57
2020-08-23,retail_recreation,-21
2020-08-23,grocery_pharmacy,-7
2020-08-23,parks,-9
2020-08-23,transit_stations,-32
2020-08-23,workplaces,1
2020-08-23,residential,8
2020-08-23,retail_recreation_avg,-14.57
2020-08-23,grocery_pharmacy_avg,-1.71
2020-08-23,parks_avg,4.29
2020-08-23,transit_stations_avg,-33.14
2020-08-23,workplaces_avg,-29
2020-08-23,residential_avg,11.71
2020-08-24,retail_recreation,-14
2020-08-24,grocery_pharmacy,-3
2020-08-24,parks,-8
2020-08-24,transit_stations,-33
2020-08-24,workplaces,-20
2020-08-24,residential,11
2020-08-24,retail_recreation_avg,-15
2020-08-24,grocery_pharmacy_avg,-1.86
2020-08-24,parks_avg,-1.43
2020-08-24,transit_stations_avg,-32.57
2020-08-24,workplaces_avg,-23.71
2020-08-24,residential_avg,11
2020-08-25,retail_recreation,-14
2020-08-25,grocery_pharmacy,0
2020-08-25,parks,-8
2020-08-25,transit_stations,-32
2020-08-25,workplaces,-21
2020-08-25,residential,11
2020-08-25,retail_recreation_avg,-15
2020-08-25,grocery_pharmacy_avg,-1.86
2020-08-25,parks_avg,-1.86
2020-08-25,transit_stations_avg,-32.71
2020-08-25,workplaces_avg,-23.57
2020-08-25,residential_avg,11.14
2020-08-26,retail_recreation,-14
2020-08-26,grocery_pharmacy,0
2020-08-26,parks,-7
2020-08-26,transit_stations,-33
2020-08-26,workplaces,-21
2020-08-26,residential,11
2020-08-26,retail_recreation_avg,-15.43
2020-08-26,grocery_pharmacy_avg,-2.43
2020-08-26,parks_avg,-2.86
2020-08-26,transit_stations_avg,-33.43
2020-08-26,workplaces_avg,-23.43
2020-08-26,residential_avg,11.43
2020-08-27,retail_recreation,-13
2020-08-27,grocery_pharmacy,2
2020-08-27,parks,-7
2020-08-27,transit_stations,-32
2020-08-27,workplaces,-21
2020-08-27,residential,11
2020-08-27,retail_recreation_avg,-15.57
2020-08-27,grocery_pharmacy_avg,-2.29
2020-08-27,parks_avg,-6.43
2020-08-27,transit_stations_avg,-33.29
2020-08-27,workplaces_avg,-18.86
2020-08-27,residential_avg,10.71
2020-08-28,retail_recreation,-15
2020-08-28,grocery_pharmacy,0
2020-08-28,parks,-12
2020-08-28,transit_stations,-33
2020-08-28,workplaces,-19
2020-08-28,residential,11
2020-08-28,retail_recreation_avg,-15.57
2020-08-28,grocery_pharmacy_avg,-1.86
2020-08-28,parks_avg,-8.14
2020-08-28,transit_stations_avg,-32.57
2020-08-28,workplaces_avg,-16.29
2020-08-28,residential_avg,10.29
2020-08-29,retail_recreation,-15
2020-08-29,grocery_pharmacy,1
2020-08-29,parks,-12
2020-08-29,transit_stations,-30
2020-08-29,workplaces,-9
2020-08-29,residential,9
2020-08-29,retail_recreation_avg,-15.14
2020-08-29,grocery_pharmacy_avg,-1
2020-08-29,parks_avg,-9
2020-08-29,transit_stations_avg,-32.14
2020-08-29,workplaces_avg,-15.71
2020-08-29,residential_avg,10.29
2020-08-30,retail_recreation,-15
2020-08-30,grocery_pharmacy,1
2020-08-30,parks,-5
2020-08-30,transit_stations,-32
2020-08-30,workplaces,2
2020-08-30,residential,7
2020-08-30,retail_recreation_avg,-14.29
2020-08-30,grocery_pharmacy_avg,0.14
2020-08-30,parks_avg,-8.43
2020-08-30,transit_stations_avg,-32.14
2020-08-30,workplaces_avg,-15.57
2020-08-30,residential_avg,10.14
2020-08-31,retail_recreation,-12
2020-08-31,grocery_pharmacy,2
2020-08-31,parks,-7
2020-08-31,transit_stations,-33
2020-08-31,workplaces,-20
2020-08-31,residential,11
2020-08-31,retail_recreation_avg,-14
2020-08-31,grocery_pharmacy_avg,0.86
2020-08-31,parks_avg,-8.29
2020-08-31,transit_stations_avg,-32.14
2020-08-31,workplaces_avg,-15.57
2020-08-31,residential_avg,10.14
2020-09-01,retail_recreation,-11
2020-09-01,grocery_pharmacy,6
2020-09-01,parks,-7
2020-09-01,transit_stations,-31
2020-09-01,workplaces,-21
2020-09-01,residential,11
2020-09-01,retail_recreation_avg,-13.57
2020-09-01,grocery_pharmacy_avg,1.71
2020-09-01,parks_avg,-8.14
2020-09-01,transit_stations_avg,-32
2020-09-01,workplaces_avg,-15.57
2020-09-01,residential_avg,10.14
2020-09-02,retail_recreation,-12
2020-09-02,grocery_pharmacy,3
2020-09-02,parks,-7
2020-09-02,transit_stations,-32
2020-09-02,workplaces,-22
2020-09-02,residential,11
2020-09-02,retail_recreation_avg,-13.29
2020-09-02,grocery_pharmacy_avg,2.14
2020-09-02,parks_avg,-8.14
2020-09-02,transit_stations_avg,-31.86
2020-09-02,workplaces_avg,-15.71
2020-09-02,residential_avg,10.14
2020-09-03,retail_recreation,-13
2020-09-03,grocery_pharmacy,2
2020-09-03,parks,-10
2020-09-03,transit_stations,-32
2020-09-03,workplaces,-22
2020-09-03,residential,11
2020-09-03,retail_recreation_avg,-13.29
2020-09-03,grocery_pharmacy_avg,2.14
2020-09-03,parks_avg,-8.57
2020-09-03,transit_stations_avg,-31.86
2020-09-03,workplaces_avg,-15.86
2020-09-03,residential_avg,10.14
2020-09-04,retail_recreation,-13
2020-09-04,grocery_pharmacy,1
2020-09-04,parks,-11
2020-09-04,transit_stations,-33
2020-09-04,workplaces,-20
2020-09-04,residential,12
2020-09-04,retail_recreation_avg,-13
2020-09-04,grocery_pharmacy_avg,2.29
2020-09-04,parks_avg,-8.43
2020-09-04,transit_stations_avg,-31.86
2020-09-04,workplaces_avg,-16
2020-09-04,residential_avg,10.29
2020-09-05,retail_recreation,-13
2020-09-05,grocery_pharmacy,3
2020-09-05,parks,-9
2020-09-05,transit_stations,-30
2020-09-05,workplaces,-12
2020-09-05,residential,9
2020-09-05,retail_recreation_avg,-12.71
2020-09-05,grocery_pharmacy_avg,2.57
2020-09-05,parks_avg,-8
2020-09-05,transit_stations_avg,-31.86
2020-09-05,workplaces_avg,-16.43
2020-09-05,residential_avg,10.29
2020-09-06,retail_recreation,-14
2020-09-06,grocery_pharmacy,2
2020-09-06,parks,-2
2020-09-06,transit_stations,-32
2020-09-06,workplaces,-1
2020-09-06,residential,8
2020-09-06,retail_recreation_avg,-12.57
2020-09-06,grocery_pharmacy_avg,2.71
2020-09-06,parks_avg,-7.57
2020-09-06,transit_stations_avg,-31.86
2020-09-06,workplaces_avg,-16.86
2020-09-06,residential_avg,10.43
2020-09-07,retail_recreation,-11
2020-09-07,grocery_pharmacy,2
2020-09-07,parks,-6
2020-09-07,transit_stations,-33
2020-09-07,workplaces,-22
2020-09-07,residential,11
2020-09-07,retail_recreation_avg,-12.43
2020-09-07,grocery_pharmacy_avg,2.71
2020-09-07,parks_avg,-7.43
2020-09-07,transit_stations_avg,-31.86
2020-09-07,workplaces_avg,-17.14
2020-09-07,residential_avg,10.43
2020-09-08,retail_recreation,-12
2020-09-08,grocery_pharmacy,2
2020-09-08,parks,-6
2020-09-08,transit_stations,-32
2020-09-08,workplaces,-23
2020-09-08,residential,11
2020-09-08,retail_recreation_avg,-12.57
2020-09-08,grocery_pharmacy_avg,2.14
2020-09-08,parks_avg,-7.29
2020-09-08,transit_stations_avg,-32
2020-09-08,workplaces_avg,-17.43
2020-09-08,residential_avg,10.43
2020-09-09,retail_recreation,-13
2020-09-09,grocery_pharmacy,1
2020-09-09,parks,-6
2020-09-09,transit_stations,-33
2020-09-09,workplaces,-22
2020-09-09,residential,11
2020-09-09,retail_recreation_avg,-12.71
2020-09-09,grocery_pharmacy_avg,1.86
2020-09-09,parks_avg,-7.14
2020-09-09,transit_stations_avg,-32.14
2020-09-09,workplaces_avg,-17.43
2020-09-09,residential_avg,10.43
2020-09-10,retail_recreation,-13
2020-09-10,grocery_pharmacy,1
2020-09-10,parks,-7
2020-09-10,transit_stations,-32
2020-09-10,workplaces,-22
2020-09-10,residential,10
2020-09-10,retail_recreation_avg,-12.71
2020-09-10,grocery_pharmacy_avg,1.71
2020-09-10,parks_avg,-6.71
2020-09-10,transit_stations_avg,-32.14
2020-09-10,workplaces_avg,-17.43
2020-09-10,residential_avg,10.29
2020-09-11,retail_recreation,-14
2020-09-11,grocery_pharmacy,-3
2020-09-11,parks,-10
2020-09-11,transit_stations,-33
2020-09-11,workplaces,-21
2020-09-11,residential,10
2020-09-11,retail_recreation_avg,-12.86
2020-09-11,grocery_pharmacy_avg,1.14
2020-09-11,parks_avg,-6.57
2020-09-11,transit_stations_avg,-32.14
2020-09-11,workplaces_avg,-17.57
2020-09-11,residential_avg,10
2020-09-12,retail_recreation,-14
2020-09-12,grocery_pharmacy,-1
2020-09-12,parks,-9
2020-09-12,transit_stations,-30
2020-09-12,workplaces,-12
2020-09-12,residential,8
2020-09-12,retail_recreation_avg,-13
2020-09-12,grocery_pharmacy_avg,0.57
2020-09-12,parks_avg,-6.57
2020-09-12,transit_stations_avg,-32.14
2020-09-12,workplaces_avg,-17.57
2020-09-12,residential_avg,9.86
2020-09-13,retail_recreation,-17
2020-09-13,grocery_pharmacy,-4
2020-09-13,parks,-7
2020-09-13,transit_stations,-33
2020-09-13,workplaces,-2
2020-09-13,residential,8
2020-09-13,retail_recreation_avg,-13.43
2020-09-13,grocery_pharmacy_avg,-0.29
2020-09-13,parks_avg,-7.29
2020-09-13,transit_stations_avg,-32.29
2020-09-13,workplaces_avg,-17.71
2020-09-13,residential_avg,9.86
2020-09-14,retail_recreation,-16
2020-09-14,grocery_pharmacy,-5
2020-09-14,parks,-10
2020-09-14,transit_stations,-41
2020-09-14,workplaces,-22
2020-09-14,residential,12
2020-09-14,retail_recreation_avg,-14.14
2020-09-14,grocery_pharmacy_avg,-1.29
2020-09-14,parks_avg,-7.86
2020-09-14,transit_stations_avg,-33.43
2020-09-14,workplaces_avg,-17.71
2020-09-14,residential_avg,10
2020-09-15,retail_recreation,-17
2020-09-15,grocery_pharmacy,-5
2020-09-15,parks,-10
2020-09-15,transit_stations,-40
2020-09-15,workplaces,-23
2020-09-15,residential,13
2020-09-15,retail_recreation_avg,-14.86
2020-09-15,grocery_pharmacy_avg,-2.29
2020-09-15,parks_avg,-8.43
2020-09-15,transit_stations_avg,-34.57
2020-09-15,workplaces_avg,-17.71
2020-09-15,residential_avg,10.29
2020-09-16,retail_recreation,-15
2020-09-16,grocery_pharmacy,-2
2020-09-16,parks,-5
2020-09-16,transit_stations,-39
2020-09-16,workplaces,-23
2020-09-16,residential,13
2020-09-16,retail_recreation_avg,-15.14
2020-09-16,grocery_pharmacy_avg,-2.71
2020-09-16,parks_avg,-8.29
2020-09-16,transit_stations_avg,-35.43
2020-09-16,workplaces_avg,-17.86
2020-09-16,residential_avg,10.57
2020-09-17,retail_recreation,-16
2020-09-17,grocery_pharmacy,-3
2020-09-17,parks,-8
2020-09-17,transit_stations,-39
2020-09-17,workplaces,-23
2020-09-17,residential,13
2020-09-17,retail_recreation_avg,-15.57
2020-09-17,grocery_pharmacy_avg,-3.29
2020-09-17,parks_avg,-8.43
2020-09-17,transit_stations_avg,-36.43
2020-09-17,workplaces_avg,-18
2020-09-17,residential_avg,11
2020-09-18,retail_recreation,-19
2020-09-18,grocery_pharmacy,-6
2020-09-18,parks,-14
2020-09-18,transit_stations,-41
2020-09-18,workplaces,-21
2020-09-18,residential,14
2020-09-18,retail_recreation_avg,-16.29
2020-09-18,grocery_pharmacy_avg,-3.71
2020-09-18,parks_avg,-9
2020-09-18,transit_stations_avg,-37.57
2020-09-18,workplaces_avg,-18
2020-09-18,residential_avg,11.57
2020-09-19,retail_recreation,-19
2020-09-19,grocery_pharmacy,-3
2020-09-19,parks,-14
2020-09-19,transit_stations,-39
2020-09-19,workplaces,-12
2020-09-19,residential,11
2020-09-19,retail_recreation_avg,-17
2020-09-19,grocery_pharmacy_avg,-4
2020-09-19,parks_avg,-9.71
2020-09-19,transit_stations_avg,-38.86
2020-09-19,workplaces_avg,-18
2020-09-19,residential_avg,12
2020-09-20,retail_recreation,-24
2020-09-20,grocery_pharmacy,-9
2020-09-20,parks,-15
2020-09-20,transit_stations,-44
2020-09-20,workplaces,-3
2020-09-20,residential,12
2020-09-20,retail_recreation_avg,-18
2020-09-20,grocery_pharmacy_avg,-4.71
2020-09-20,parks_avg,-10.86
2020-09-20,transit_stations_avg,-40.43
2020-09-20,workplaces_avg,-18.14
2020-09-20,residential_avg,12.57
2020-09-21,retail_recreation,-19
2020-09-21,grocery_pharmacy,-7
2020-09-21,parks,-15
2020-09-21,transit_stations,-41
2020-09-21,workplaces,-23
2020-09-21,residential,14
2020-09-21,retail_recreation_avg,-18.43
2020-09-21,grocery_pharmacy_avg,-5
2020-09-21,parks_avg,-11.57
2020-09-21,transit_stations_avg,-40.43
2020-09-21,workplaces_avg,-18.29
2020-09-21,residential_avg,12.86
2020-09-22,retail_recreation,-22
2020-09-22,grocery_pharmacy,-8
2020-09-22,parks,-16
2020-09-22,transit_stations,-40
2020-09-22,workplaces,-25
2020-09-22,residential,14
2020-09-22,retail_recreation_avg,-19.14
2020-09-22,grocery_pharmacy_avg,-5.43
2020-09-22,parks_avg,-12.43
2020-09-22,transit_stations_avg,-40.43
2020-09-22,workplaces_avg,-18.57
2020-09-22,residential_avg,13
2020-09-23,retail_recreation,-23
2020-09-23,grocery_pharmacy,-6
2020-09-23,parks,-12
2020-09-23,transit_stations,-39
2020-09-23,workplaces,-25
2020-09-23,residential,14
2020-09-23,retail_recreation_avg,-20.29
2020-09-23,grocery_pharmacy_avg,-6
2020-09-23,parks_avg,-13.43
2020-09-23,transit_stations_avg,-40.43
2020-09-23,workplaces_avg,-18.86
2020-09-23,residential_avg,13.14
2020-09-24,retail_recreation,-23
2020-09-24,grocery_pharmacy,-7
2020-09-24,parks,-13
2020-09-24,transit_stations,-38
2020-09-24,workplaces,-25
2020-09-24,residential,14
2020-09-24,retail_recreation_avg,-21.29
2020-09-24,grocery_pharmacy_avg,-6.57
2020-09-24,parks_avg,-14.14
2020-09-24,transit_stations_avg,-40.29
2020-09-24,workplaces_avg,-19.14
2020-09-24,residential_avg,13.29
2020-09-25,retail_recreation,-24
2020-09-25,grocery_pharmacy,-6
2020-09-25,parks,-17
2020-09-25,transit_stations,-39
2020-09-25,workplaces,-24
2020-09-25,residential,15
2020-09-25,retail_recreation_avg,-22
2020-09-25,grocery_pharmacy_avg,-6.57
2020-09-25,parks_avg,-14.57
2020-09-25,transit_stations_avg,-40
2020-09-25,workplaces_avg,-19.57
2020-09-25,residential_avg,13.43
2020-09-26,retail_recreation,-24
2020-09-26,grocery_pharmacy,-4
2020-09-26,parks,-17
2020-09-26,transit_stations,-36
2020-09-26,workplaces,-14
2020-09-26,residential,12
2020-09-26,retail_recreation_avg,-22.71
2020-09-26,grocery_pharmacy_avg,-6.71
2020-09-26,parks_avg,-15
2020-09-26,transit_stations_avg,-39.57
2020-09-26,workplaces_avg,-19.86
2020-09-26,residential_avg,13.57
2020-09-27,retail_recreation,-26
2020-09-27,grocery_pharmacy,-8
2020-09-27,parks,-13
2020-09-27,transit_stations,-39
2020-09-27,workplaces,-6
2020-09-27,residential,12
2020-09-27,retail_recreation_avg,-23
2020-09-27,grocery_pharmacy_avg,-6.57
2020-09-27,parks_avg,-14.71
2020-09-27,transit_stations_avg,-38.86
2020-09-27,workplaces_avg,-20.29
2020-09-27,residential_avg,13.57
2020-09-28,retail_recreation,-21
2020-09-28,grocery_pharmacy,-4
2020-09-28,parks,-12
2020-09-28,transit_stations,-38
2020-09-28,workplaces,-24
2020-09-28,residential,14
2020-09-28,retail_recreation_avg,-23.29
2020-09-28,grocery_pharmacy_avg,-6.14
2020-09-28,parks_avg,-14.29
2020-09-28,transit_stations_avg,-38.43
2020-09-28,workplaces_avg,-20.43
2020-09-28,residential_avg,13.57
2020-09-29,retail_recreation,-22
2020-09-29,grocery_pharmacy,-4
2020-09-29,parks,-13
2020-09-29,transit_stations,-36
2020-09-29,workplaces,-25
2020-09-29,residential,14
2020-09-29,retail_recreation_avg,-23.29
2020-09-29,grocery_pharmacy_avg,-5.57
2020-09-29,parks_avg,-13.86
2020-09-29,transit_stations_avg,-37.86
2020-09-29,workplaces_avg,-20.43
2020-09-29,residential_avg,13.57
2020-09-30,retail_recreation,-20
2020-09-30,grocery_pharmacy,2
2020-09-30,parks,-10
2020-09-30,transit_stations,-35
2020-09-30,workplaces,-26
2020-09-30,residential,11
2020-09-30,retail_recreation_avg,-22.86
2020-09-30,grocery_pharmacy_avg,-4.43
2020-09-30,parks_avg,-13.57
2020-09-30,transit_stations_avg,-37.29
2020-09-30,workplaces_avg,-20.57
2020-09-30,residential_avg,13.14
2020-10-01,retail_recreation,-20
2020-10-01,grocery_pharmacy,5
2020-10-01,parks,-11
2020-10-01,transit_stations,-34
2020-10-01,workplaces,-26
2020-10-01,residential,9
2020-10-01,retail_recreation_avg,-22.43
2020-10-01,grocery_pharmacy_avg,-2.71
2020-10-01,parks_avg,-13.29
2020-10-01,transit_stations_avg,-36.71
2020-10-01,workplaces_avg,-20.71
2020-10-01,residential_avg,12.43
2020-10-02,retail_recreation,-20
2020-10-02,grocery_pharmacy,1
2020-10-02,parks,-13
2020-10-02,transit_stations,-36
2020-10-02,workplaces,-25
2020-10-02,residential,9
2020-10-02,retail_recreation_avg,-21.86
2020-10-02,grocery_pharmacy_avg,-1.71
2020-10-02,parks_avg,-12.71
2020-10-02,transit_stations_avg,-36.29
2020-10-02,workplaces_avg,-20.86
2020-10-02,residential_avg,11.57
2020-10-03,retail_recreation,-19
2020-10-03,grocery_pharmacy,3
2020-10-03,parks,-13
2020-10-03,transit_stations,-32
2020-10-03,workplaces,-18
2020-10-03,residential,7
2020-10-03,retail_recreation_avg,-21.14
2020-10-03,grocery_pharmacy_avg,-0.71
2020-10-03,parks_avg,-12.14
2020-10-03,transit_stations_avg,-35.71
2020-10-03,workplaces_avg,-21.43
2020-10-03,residential_avg,10.86
2020-10-04,retail_recreation,-20
2020-10-04,grocery_pharmacy,1
2020-10-04,parks,-7
2020-10-04,transit_stations,-33
2020-10-04,workplaces,-12
2020-10-04,residential,6
2020-10-04,retail_recreation_avg,-20.29
2020-10-04,grocery_pharmacy_avg,0.57
2020-10-04,parks_avg,-11.29
2020-10-04,transit_stations_avg,-34.86
2020-10-04,workplaces_avg,-22.29
2020-10-04,residential_avg,10
2020-10-05,retail_recreation,-17
2020-10-05,grocery_pharmacy,2
2020-10-05,parks,-9
2020-10-05,transit_stations,-35
2020-10-05,workplaces,-27
2020-10-05,residential,8
2020-10-05,retail_recreation_avg,-19.71
2020-10-05,grocery_pharmacy_avg,1.43
2020-10-05,parks_avg,-10.86
2020-10-05,transit_stations_avg,-34.43
2020-10-05,workplaces_avg,-22.71
2020-10-05,residential_avg,9.14
2020-10-06,retail_recreation,-19
2020-10-06,grocery_pharmacy,0
2020-10-06,parks,-9
2020-10-06,transit_stations,-34
2020-10-06,workplaces,-28
2020-10-06,residential,8
2020-10-06,retail_recreation_avg,-19.29
2020-10-06,grocery_pharmacy_avg,2
2020-10-06,parks_avg,-10.29
2020-10-06,transit_stations_avg,-34.14
2020-10-06,workplaces_avg,-23.14
2020-10-06,residential_avg,8.29
2020-10-07,retail_recreation,-18
2020-10-07,grocery_pharmacy,1
2020-10-07,parks,-6
2020-10-07,transit_stations,-35
2020-10-07,workplaces,-26
2020-10-07,residential,9
2020-10-07,retail_recreation_avg,-19
2020-10-07,grocery_pharmacy_avg,1.86
2020-10-07,parks_avg,-9.71
2020-10-07,transit_stations_avg,-34.14
2020-10-07,workplaces_avg,-23.14
2020-10-07,residential_avg,8
2020-10-08,retail_recreation,-18
2020-10-08,grocery_pharmacy,0
2020-10-08,parks,-3
2020-10-08,transit_stations,-32
2020-10-08,workplaces,-25
2020-10-08,residential,11
2020-10-08,retail_recreation_avg,-18.71
2020-10-08,grocery_pharmacy_avg,1.14
2020-10-08,parks_avg,-8.57
2020-10-08,transit_stations_avg,-33.86
2020-10-08,workplaces_avg,-23
2020-10-08,residential_avg,8.29
2020-10-09,retail_recreation,-20
2020-10-09,grocery_pharmacy,-4
2020-10-09,parks,-12
2020-10-09,transit_stations,-38
2020-10-09,workplaces,-23
2020-10-09,residential,13
2020-10-09,retail_recreation_avg,-18.71
2020-10-09,grocery_pharmacy_avg,0.43
2020-10-09,parks_avg,-8.43
2020-10-09,transit_stations_avg,-34.14
2020-10-09,workplaces_avg,-22.71
2020-10-09,residential_avg,8.86
2020-10-10,retail_recreation,-22
2020-10-10,grocery_pharmacy,-4
2020-10-10,parks,-17
2020-10-10,transit_stations,-35
2020-10-10,workplaces,-14
2020-10-10,residential,11
2020-10-10,retail_recreation_avg,-19.14
2020-10-10,grocery_pharmacy_avg,-0.57
2020-10-10,parks_avg,-9
2020-10-10,transit_stations_avg,-34.57
2020-10-10,workplaces_avg,-22.14
2020-10-10,residential_avg,9.43
2020-10-11,retail_recreation,-19
2020-10-11,grocery_pharmacy,-1
2020-10-11,parks,-5
2020-10-11,transit_stations,-35
2020-10-11,workplaces,-5
2020-10-11,residential,9
2020-10-11,retail_recreation_avg,-19
2020-10-11,grocery_pharmacy_avg,-0.86
2020-10-11,parks_avg,-8.71
2020-10-11,transit_stations_avg,-34.86
2020-10-11,workplaces_avg,-21.14
2020-10-11,residential_avg,9.86
2020-10-12,retail_recreation,-17
2020-10-12,grocery_pharmacy,-1
2020-10-12,parks,-6
2020-10-12,transit_stations,-35
2020-10-12,workplaces,-23
2020-10-12,residential,12
2020-10-12,retail_recreation_avg,-19
